 Year,Month,Producer Type,Fuel (D Code),FuelCategory,RINs,Volume
2018,7,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"16,428,068","9,663,570"
2018,7,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,216,753","1,216,753"
2018,8,Domestic,D3,Renewable Compressed Natural Gas,"22,250,007","22,250,007"
2018,8,Domestic,D3,Renewable Liquefied Natural Gas,"5,389,916","5,389,916"
2018,8,Importer,D3,Renewable Liquefied Natural Gas,"2,778,425","2,778,425"
2018,8,Domestic,D3,Cellulosic Ethanol (EV 1.0),"445,350","445,350"
2018,8,Importer,D3,Renewable Compressed Natural Gas,"428,514","428,514"
2018,8,Domestic,D4,Biodiesel (EV 1.5),"270,950,774","180,631,297"
2018,8,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"36,330,901","21,371,118"
2018,8,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"23,606,517","13,886,150"
2018,8,Importer,D4,Biodiesel (EV 1.5),"19,531,525","13,020,993"
2018,8,Domestic,D4,Renewable Jet Fuel (EV 1.6),"112,378","70,236"
2018,8,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"20,110,256","20,110,256"
2018,8,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"3,635,368","2,138,451"
2018,8,Domestic,D5,Naphtha (EV 1.5),"2,672,075","1,781,383"
2018,8,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,143,845","2,143,845"
2018,8,Domestic,D5,Renewable Compressed Natural Gas,"24,246","24,246"
2018,8,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,339,874,231","1,339,874,231"
2018,8,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"14,321,447","8,424,380"
2018,8,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,228,733","1,228,733"
2018,9,Domestic,D3,Renewable Compressed Natural Gas,"19,518,579","19,518,579"
2018,9,Domestic,D3,Renewable Liquefied Natural Gas,"5,465,132","5,465,132"
2018,9,Importer,D3,Renewable Liquefied Natural Gas,"2,715,051","2,715,051"
2018,9,Domestic,D3,Cellulosic Ethanol (EV 1.0),"888,689","888,689"
2018,9,Importer,D3,Renewable Compressed Natural Gas,"260,744","260,744"
2018,9,Domestic,D4,Biodiesel (EV 1.5),"235,512,822","157,006,356"
2018,9,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"48,651,114","28,618,283"
2018,9,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"28,109,173","16,534,807"
2018,9,Importer,D4,Biodiesel (EV 1.5),"17,722,046","11,814,679"
2018,9,Domestic,D4,Renewable Jet Fuel (EV 1.6),"241,731","151,082"
2018,9,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"6,171,296","3,630,173"
2018,9,Domestic,D5,Naphtha (EV 1.5),"4,211,843","2,807,894"
2018,9,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"4,202,525","4,202,525"
2018,9,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,068,219","2,068,219"
2018,9,Domestic,D5,Renewable Heating Oil (EV 1.6),"36,376","22,735"
2018,9,Domestic,D5,Renewable Compressed Natural Gas,"23,560","23,560"
2018,9,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,205,946,718","1,205,946,718"
2018,9,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"9,966,736","5,862,786"
2018,9,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,038,106","1,038,106"
2018,10,Domestic,D3,Renewable Compressed Natural Gas,"19,797,994","19,797,994"
2018,10,Domestic,D3,Renewable Liquefied Natural Gas,"5,739,552","5,739,552"
2018,10,Importer,D3,Renewable Liquefied Natural Gas,"1,907,499","1,907,499"
2018,10,Importer,D3,Renewable Compressed Natural Gas,"1,114,044","1,114,044"
2018,10,Domestic,D3,Cellulosic Ethanol (EV 1.0),"439,426","439,426"
2018,10,Domestic,D4,Biodiesel (EV 1.5),"256,420,992","170,944,979"
2018,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"61,039,850","35,905,766"
2018,10,Importer,D4,Biodiesel (EV 1.5),"30,482,177","20,321,432"
2018,10,Domestic,D4,Renewable Jet Fuel (EV 1.6),"366,543","229,089"
2018,10,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"19,292,506","19,292,506"
2018,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,269,287","3,099,580"
2018,10,Domestic,D5,Naphtha (EV 1.5),"3,339,313","2,226,208"
2018,10,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,077,899","2,077,899"
2018,10,Domestic,D5,Renewable Heating Oil (EV 1.6),"141,969","88,731"
2018,10,Domestic,D5,Renewable Compressed Natural Gas,"18,751","18,751"
2018,10,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,268,756,030","1,268,756,030"
2018,10,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,136,344","1,136,344"
2018,10,Domestic,D6,Biodiesel (EV 1.5),"497,892","331,927"
2018,10,Importer,D7,Cellulosic Heating Oil (EV application required),"533,819","533,819"
2018,11,Domestic,D3,Renewable Compressed Natural Gas,"19,064,110","19,064,110"
2018,11,Domestic,D3,Renewable Liquefied Natural Gas,"5,018,307","5,018,307"
2018,11,Importer,D3,Renewable Liquefied Natural Gas,"2,109,830","2,109,830"
2018,11,Importer,D3,Renewable Compressed Natural Gas,"1,057,401","1,057,401"
2018,11,Domestic,D3,Cellulosic Ethanol (EV 1.0),"389,828","389,828"
2018,11,Domestic,D4,Biodiesel (EV 1.5),"226,173,830","150,780,540"
2018,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"62,681,924","36,871,698"
2018,11,Importer,D4,Biodiesel (EV 1.5),"19,380,565","12,920,360"
2018,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"18,173,877","10,690,516"
2018,11,Domestic,D4,Renewable Jet Fuel (EV 1.6),"244,453","152,783"
2018,11,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"10,885,655","10,885,655"
2018,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,871,294","3,453,701"
2018,11,Domestic,D5,Naphtha (EV 1.5),"3,122,007","2,081,337"
2018,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,930,932","1,930,932"
2018,11,Domestic,D5,Renewable Heating Oil (EV 1.6),"481,083","300,676"
2018,11,Domestic,D5,LPG (EV 1.1),"203,287","184,806"
2018,11,Domestic,D5,Renewable Compressed Natural Gas,"47,026","47,026"
2018,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,231,729,294","1,231,729,294"
2018,11,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"1,156,996","680,586"
2018,11,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,041,666","1,041,666"
2018,11,Importer,D7,Cellulosic Heating Oil (EV application required),"185,644","185,644"
2018,12,Domestic,D3,Renewable Compressed Natural Gas,"42,259,874","42,259,874"
2018,12,Domestic,D3,Renewable Liquefied Natural Gas,"11,152,309","11,152,309"
2018,12,Importer,D3,Renewable Liquefied Natural Gas,"3,834,959","3,834,959"
2018,12,Importer,D3,Renewable Compressed Natural Gas,"2,076,150","2,076,150"
2018,12,Domestic,D3,Cellulosic Ethanol (EV 1.0),"143,450","143,450"
2018,12,Domestic,D4,Biodiesel (EV 1.5),"274,996,979","183,329,377"
2018,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"76,431,939","44,959,932"
2018,12,Importer,D4,Biodiesel (EV 1.5),"44,401,409","29,600,921"
2018,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"40,248,896","23,675,821"
2018,12,Domestic,D4,Renewable Jet Fuel (EV 1.6),"435,584","272,240"
2018,12,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"23,177,377","23,177,377"
2018,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"4,029,853","2,370,500"
2018,12,Domestic,D5,Naphtha (EV 1.5),"3,658,074","2,438,715"
2018,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,990,329","1,990,329"
2018,12,Domestic,D5,LPG (EV 1.1),"522,781","475,255"
2018,12,Domestic,D5,Renewable Heating Oil (EV 1.6),"395,182","246,989"
2018,12,Domestic,D5,Renewable Compressed Natural Gas,"50,310","50,310"
2018,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,232,304,025","1,232,304,025"
2018,12,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"20,583,683","12,108,048"
2018,12,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,043,041","1,043,041"
2018,12,Importer,D7,Cellulosic Heating Oil (EV application required),"217,665","217,665"
2019,1,Domestic,D3,Cellulosic Ethanol (EV 1.0),"528,864","528,864"
2019,1,Domestic,D3,Renewable Liquefied Natural Gas,"185,308","185,308"
2019,1,Domestic,D3,Renewable Compressed Natural Gas,"22,550","22,550"
2019,1,Domestic,D4,Biodiesel (EV 1.5),"161,505,585","107,668,977"
2019,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"56,959,337","33,505,471"
2019,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"27,699,469","16,293,805"
2019,1,Importer,D4,Biodiesel (EV 1.5),"17,713,871","11,809,234"
2019,1,Domestic,D4,Renewable Jet Fuel (EV 1.6),"311,408","194,630"
2019,1,Domestic,D4,Renewable Heating Oil (EV 1.6),"7,704","4,815"
2019,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,068,638","2,981,550"
2019,1,Domestic,D5,Naphtha (EV 1.5),"2,883,364","1,922,242"
2019,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,101,339","2,101,339"
2019,1,Domestic,D5,Renewable Heating Oil (EV 1.6),"596,129","372,581"
2019,1,Domestic,D5,Renewable Compressed Natural Gas,"21,965","21,965"
2019,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,189,779,457","1,189,779,457"
2019,1,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"19,047,220","11,204,247"
2019,1,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,042,372","1,042,372"
2019,1,Domestic,D6,Biodiesel (EV 1.5),"16,767","11,178"
2019,1,Importer,D7,Cellulosic Heating Oil (EV application required),"148,993","148,993"
2019,2,Domestic,D3,Renewable Compressed Natural Gas,"23,379,278","23,379,278"
2019,2,Domestic,D3,Renewable Liquefied Natural Gas,"4,330,400","4,330,400"
2019,2,Importer,D3,Renewable Liquefied Natural Gas,"2,006,302","2,006,302"
2019,2,Importer,D3,Renewable Compressed Natural Gas,"1,049,497","1,049,497"
2019,2,Domestic,D3,Cellulosic Ethanol (EV 1.0),"1,031,913","1,031,913"
2019,2,Domestic,D4,Biodiesel (EV 1.5),"175,997,796","117,330,452"
2019,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"64,303,583","37,825,609"
2019,2,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"35,994,502","21,173,236"
2019,2,Importer,D4,Biodiesel (EV 1.5),"16,452,363","10,968,228"
2019,2,Domestic,D4,Renewable Jet Fuel (EV 1.6),"300,174","187,609"
2019,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"3,991,755","2,348,092"
2019,2,Domestic,D5,Naphtha (EV 1.5),"3,434,243","2,289,494"
2019,2,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,049,780","2,049,780"
2019,2,Domestic,D5,Renewable Heating Oil (EV 1.6),"477,547","298,465"
2019,2,Domestic,D5,Renewable Compressed Natural Gas,"10,402","10,402"
2019,2,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,132,553,957","1,132,553,957"
2019,2,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"20,762,824","12,213,425"
2019,2,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"914,501","914,501"
2019,2,Importer,D7,Cellulosic Heating Oil (EV application required),"225,497","225,497"
2019,3,Domestic,D3,Renewable Compressed Natural Gas,"20,820,447","20,820,447"
2019,3,Importer,D3,Cellulosic Ethanol (EV 1.0),"4,263,940","4,263,940"
2019,3,Domestic,D3,Renewable Liquefied Natural Gas,"4,039,100","4,039,100"
2019,3,Importer,D3,Renewable Liquefied Natural Gas,"1,879,436","1,879,436"
2019,3,Importer,D3,Renewable Compressed Natural Gas,"785,481","785,481"
2019,3,Domestic,D3,Cellulosic Ethanol (EV 1.0),"396,377","396,377"
2019,3,Domestic,D4,Biodiesel (EV 1.5),"221,490,992","147,658,797"
2019,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"55,870,618","32,865,031"
2019,3,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"32,724,880","19,249,929"
2019,3,Importer,D4,Biodiesel (EV 1.5),"18,083,989","12,055,979"
2019,3,Domestic,D4,Renewable Jet Fuel (EV 1.6),"294,305","183,940"
2019,3,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"6,514,949","6,514,949"
2019,3,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"4,887,899","2,875,234"
2019,3,Domestic,D5,Naphtha (EV 1.5),"2,907,176","1,938,116"
2019,3,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,096,964","2,096,964"
2019,3,Domestic,D5,LPG (EV 1.1),"1,050,908","955,371"
2019,3,Domestic,D5,Renewable Heating Oil (EV 1.6),"481,106","300,692"
2019,3,Domestic,D5,Renewable Compressed Natural Gas,"10,859","10,859"
2019,3,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,184,062,717","1,184,062,717"
2019,3,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"23,287,377","13,698,457"
2019,3,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"981,894","981,894"
2019,3,Importer,D7,Cellulosic Heating Oil (EV application required),"423,217","423,217"
2019,4,Domestic,D3,Renewable Compressed Natural Gas,"25,619,818","25,619,818"
2019,4,Domestic,D3,Renewable Liquefied Natural Gas,"4,446,649","4,446,649"
2019,4,Importer,D3,Renewable Liquefied Natural Gas,"2,076,677","2,076,677"
2019,4,Importer,D3,Renewable Compressed Natural Gas,"925,962","925,962"
2019,4,Domestic,D3,Cellulosic Ethanol (EV 1.0),"401,898","401,898"
2019,4,Domestic,D4,Biodiesel (EV 1.5),"241,336,169","160,888,556"
2019,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"60,455,021","35,561,760"
2019,4,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"41,760,773","24,565,160"
2019,4,Importer,D4,Biodiesel (EV 1.5),"32,280,238","21,520,142"
2019,4,Domestic,D4,Renewable Jet Fuel (EV 1.6),"393,560","245,975"
2019,4,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"13,423,497","13,423,497"
2019,4,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,092,649","2,995,674"
2019,4,Domestic,D5,Naphtha (EV 1.5),"2,839,046","1,892,697"
2019,4,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,881,112","1,881,112"
2019,4,Domestic,D5,LPG (EV 1.1),"535,422","486,747"
2019,4,Domestic,D5,Renewable Heating Oil (EV 1.6),"249,595","155,995"
2019,4,Domestic,D5,Renewable Compressed Natural Gas,"6,004","6,004"
2019,4,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,237,246,735","1,237,246,735"
2019,4,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"18,950,145","11,147,144"
2019,4,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"932,842","932,842"
2019,4,Importer,D7,Cellulosic Heating Oil (EV application required),"239,288","239,288"
2019,5,Domestic,D3,Renewable Compressed Natural Gas,"25,280,275","25,280,275"
2019,5,Domestic,D3,Renewable Liquefied Natural Gas,"2,427,400","2,427,400"
2019,5,Importer,D3,Renewable Liquefied Natural Gas,"2,025,206","2,025,206"
2019,5,Importer,D3,Renewable Compressed Natural Gas,"809,299","809,299"
2019,5,Domestic,D3,Cellulosic Ethanol (EV 1.0),"440,284","440,284"
2019,5,Domestic,D4,Biodiesel (EV 1.5),"246,067,317","164,042,436"
2019,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"62,754,896","36,914,619"
2019,5,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"50,228,401","29,546,118"
2019,5,Importer,D4,Biodiesel (EV 1.5),"23,483,648","15,655,745"
2019,5,Domestic,D4,Renewable Jet Fuel (EV 1.6),"406,860","254,288"
2019,5,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,896,000","3,468,236"
2019,5,Domestic,D5,Naphtha (EV 1.5),"3,181,304","2,120,869"
2019,5,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,180,038","2,180,038"
2019,5,Domestic,D5,Naphtha (EV 1.4),"715,635","511,168"
2019,5,Domestic,D5,LPG (EV 1.1),"420,071","381,883"
2019,5,Domestic,D5,Renewable Heating Oil (EV 1.6),"193,144","120,715"
2019,5,Domestic,D5,Renewable Compressed Natural Gas,"9,006","9,006"
2019,5,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,276,709,047","1,276,709,047"
2019,5,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"12,031,811","7,077,536"
2019,5,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,192,213","1,192,213"
2019,5,Importer,D7,Cellulosic Heating Oil (EV application required),"132,150","132,150"
2019,6,Domestic,D3,Renewable Compressed Natural Gas,"29,926,723","29,926,723"
2019,6,Domestic,D3,Renewable Liquefied Natural Gas,"3,752,615","3,752,615"
2019,6,Importer,D3,Renewable Liquefied Natural Gas,"2,082,998","2,082,998"
2019,6,Importer,D3,Renewable Compressed Natural Gas,"1,036,914","1,036,914"
2019,6,Domestic,D3,Cellulosic Ethanol (EV 1.0),"175,766","175,766"
2019,6,Domestic,D4,Biodiesel (EV 1.5),"216,156,767","144,102,423"
2019,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"63,384,996","37,285,265"
2019,6,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"48,795,325","28,703,132"
2019,6,Importer,D4,Biodiesel (EV 1.5),"29,083,738","19,389,140"
2019,6,Domestic,D4,Renewable Jet Fuel (EV 1.6),"357,247","223,279"
2019,6,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"24,556,742","24,556,742"
2019,6,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"4,208,159","2,475,387"
2019,6,Domestic,D5,Naphtha (EV 1.5),"2,613,944","1,742,628"
2019,6,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,966,786","1,966,786"
2019,6,Domestic,D5,Renewable Heating Oil (EV 1.6),"91,649","57,282"
2019,6,Domestic,D5,Renewable Compressed Natural Gas,"15,538","15,538"
2019,6,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,233,405,028","1,233,405,028"
2019,6,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"11,972,436","7,042,609"
2019,6,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,188,063","1,188,063"
2019,6,Importer,D7,Cellulosic Heating Oil (EV application required),"107,473","107,473"
2019,7,Domestic,D3,Renewable Compressed Natural Gas,"29,654,577","29,654,577"
2019,7,Domestic,D3,Renewable Liquefied Natural Gas,"5,094,847","5,094,847"
2019,7,Importer,D3,Renewable Liquefied Natural Gas,"2,496,596","2,496,596"
2019,7,Domestic,D3,Cellulosic Ethanol (EV 1.0),"1,156,038","1,156,038"
2019,7,Importer,D3,Renewable Compressed Natural Gas,"517,419","517,419"
2019,7,Domestic,D4,Biodiesel (EV 1.5),"254,182,537","169,452,631"
2019,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"73,404,754","43,179,249"
2019,7,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"48,251,933","28,383,489"
2019,7,Importer,D4,Biodiesel (EV 1.5),"24,489,664","16,326,425"
2019,7,Domestic,D4,Renewable Jet Fuel (EV 1.6),"234,581","146,613"
2019,7,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"23,287,643","23,287,643"
2019,7,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,275,161","3,103,036"
2019,7,Domestic,D5,Naphtha (EV 1.5),"2,536,787","1,691,191"
2019,7,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,095,521","2,095,521"
2019,7,Domestic,D5,LPG (EV 1.1),"325,871","296,246"
2019,7,Domestic,D5,Naphtha (EV 1.4),"321,647","229,748"
2019,7,Domestic,D5,Renewable Heating Oil (EV 1.6),"127,335","79,585"
2019,7,Domestic,D5,Renewable Compressed Natural Gas,"6,532","6,532"
2019,7,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,312,351,700","1,312,351,700"
2019,7,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"14,467,327","8,510,192"
2019,7,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,396,026","1,396,026"
2019,8,Domestic,D3,Renewable Compressed Natural Gas,"29,811,852","29,811,852"
2019,8,Domestic,D3,Renewable Liquefied Natural Gas,"4,489,615","4,489,615"
2019,8,Importer,D3,Renewable Liquefied Natural Gas,"2,044,099","2,044,099"
2019,8,Importer,D3,Renewable Compressed Natural Gas,"836,272","836,272"
2019,8,Domestic,D3,Cellulosic Ethanol (EV 1.0),"273,241","273,241"
2019,8,Domestic,D4,Biodiesel (EV 1.5),"230,401,252","153,598,697"
2019,8,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"45,164,534","26,567,329"
2019,8,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"38,821,741","22,836,318"
2019,8,Importer,D4,Biodiesel (EV 1.5),"13,233,270","8,822,166"
2019,8,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.6),"3,800,968","2,375,605"
2019,8,Domestic,D4,Renewable Jet Fuel (EV 1.6),"434,812","271,757"
2019,8,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"13,950,027","13,950,027"
2019,8,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"6,142,589","3,613,287"
2019,8,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,995,104","1,995,104"
2019,8,Domestic,D5,Naphtha (EV 1.5),"772,561","515,040"
2019,8,Domestic,D5,Naphtha (EV 1.4),"459,915","328,511"
2019,8,Domestic,D5,LPG (EV 1.1),"336,305","305,732"
2019,8,Domestic,D5,Renewable Heating Oil (EV 1.6),"35,528","22,205"
2019,8,Domestic,D5,Renewable Compressed Natural Gas,"2,721","2,721"
2019,8,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,243,671,089","1,243,671,089"
2019,8,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"11,907,318","7,004,305"
2019,8,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,317,554","1,317,554"
2019,8,Importer,D7,Cellulosic Heating Oil (EV application required),"39,325","39,325"
2019,9,Domestic,D3,Renewable Compressed Natural Gas,"27,493,259","27,493,259"
2019,9,Domestic,D3,Renewable Liquefied Natural Gas,"4,141,744","4,141,744"
2019,9,Importer,D3,Renewable Liquefied Natural Gas,"1,937,756","1,937,756"
2019,9,Importer,D3,Renewable Compressed Natural Gas,"1,163,627","1,163,627"
2019,9,Domestic,D3,Cellulosic Ethanol (EV 1.0),"399,988","399,988"
2019,9,Domestic,D4,Biodiesel (EV 1.5),"215,492,652","143,659,811"
2019,9,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"64,010,424","37,653,169"
2019,9,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"39,258,951","23,093,500"
2019,9,Importer,D4,Biodiesel (EV 1.5),"22,288,564","14,859,020"
2019,9,Domestic,D4,Renewable Jet Fuel (EV 1.6),"440,847","275,529"
2019,9,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"28,711,738","28,711,738"
2019,9,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,166,656","3,039,211"
2019,9,Domestic,D5,Naphtha (EV 1.5),"2,808,188","1,872,125"
2019,9,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,030,713","2,030,713"
2019,9,Domestic,D5,LPG (EV 1.1),"444,411","404,010"
2019,9,Domestic,D5,Naphtha (EV 1.4),"382,865","273,475"
2019,9,Domestic,D5,Renewable Heating Oil (EV 1.6),"143,716","89,823"
2019,9,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,186,086,691","1,186,086,691"
2019,9,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"8,167,871","4,804,630"
2019,9,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,155,897","1,155,897"
2019,10,Domestic,D3,Renewable Compressed Natural Gas,"25,986,304","25,986,304"
2019,10,Domestic,D3,Renewable Liquefied Natural Gas,"4,270,935","4,270,935"
2019,10,Importer,D3,Renewable Liquefied Natural Gas,"1,887,880","1,887,880"
2019,10,Importer,D3,Renewable Compressed Natural Gas,"1,009,929","1,009,929"
2019,10,Domestic,D3,Cellulosic Ethanol (EV 1.0),"348,381","348,381"
2019,10,Domestic,D4,Biodiesel (EV 1.5),"219,930,536","146,618,360"
2019,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"79,207,182","46,592,429"
2019,10,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"56,190,217","33,053,069"
2019,10,Importer,D4,Biodiesel (EV 1.5),"20,672,201","13,781,446"
2019,10,Domestic,D4,Renewable Jet Fuel (EV 1.6),"346,518","216,574"
2019,10,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"54,364,003","54,364,003"
2019,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"3,360,549","1,976,794"
2019,10,Domestic,D5,Naphtha (EV 1.5),"2,996,901","1,997,933"
2019,10,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,819,727","1,819,727"
2019,10,Domestic,D5,Renewable Heating Oil (EV 1.6),"215,335","134,585"
2019,10,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,237,882,981","1,237,882,981"
2019,10,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"18,275,849","10,750,499"
2019,10,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,202,514","1,202,514"
2019,11,Domestic,D3,Renewable Compressed Natural Gas,"25,595,535","25,595,535"
2019,11,Domestic,D3,Renewable Liquefied Natural Gas,"4,115,858","4,115,858"
2019,11,Importer,D3,Renewable Liquefied Natural Gas,"1,885,147","1,885,147"
2019,11,Importer,D3,Renewable Compressed Natural Gas,"1,170,863","1,170,863"
2019,11,Domestic,D3,Cellulosic Ethanol (EV 1.0),"202,030","202,030"
2019,11,Domestic,D4,Biodiesel (EV 1.5),"178,711,747","119,139,678"
2019,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"68,203,857","40,119,894"
2019,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"41,048,038","24,145,905"
2019,11,Importer,D4,Biodiesel (EV 1.5),"22,853,460","15,235,613"
2019,11,Domestic,D4,Renewable Jet Fuel (EV 1.6),"145,880","91,175"
2019,11,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"9,565,841","9,565,841"
2019,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"4,070,997","2,394,703"
2019,11,Domestic,D5,Naphtha (EV 1.5),"2,960,079","1,973,385"
2019,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,813,191","1,813,191"
2019,11,Domestic,D5,LPG (EV 1.1),"403,680","366,982"
